archetype_key,archetype_label_ja,catalog_rg_low_in,catalog_total_diff_in,catalog_intermediate_diff_in,drill_angle_deg,pin_pap_in,val_angle_deg,pap_rg_in,rg_low_in,rg_mid_in,rg_high_in,total_diff_in,int_diff_in,performance_diff_in,effective_flare_diff_in,flare_utilization_pct,removed_mass_oz
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,10,3,70,2.5065729722674157,2.497873641110231,2.5235970302849355,2.536225051369821,0.03835141025958988,0.012628021084885255,0.04037694373549938,0.03204599348611056,79.36706080588202,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,10,3.5,20,2.5118149759802066,2.4931176754830227,2.528178718972506,2.5363416901266587,0.04322401464363601,0.008162971154152654,0.043988061334602924,0.04208932237940702,95.68351298605134,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,10,3.5,40,2.5118154163025137,2.4962081468009147,2.526906844872581,2.5345688067001095,0.03836065989919479,0.00766196182752843,0.03911835741628467,0.03760725597306176,96.13710405285613,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,10,3.5,70,2.511815324267383,2.4998851894768466,2.523383689339698,2.5344547946192604,0.034569605142413806,0.011071105279562232,0.03629913183278016,0.03273252721329605,90.17440792822691,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,10,4,20,2.516975995768711,2.4940635013881547,2.5269999277596265,2.536586452225836,0.04252295083768143,0.009586524466209667,0.04359016860812892,0.04055289252164097,93.03219926999424,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,10,4,40,2.51697703422525,2.4974762789259035,2.526066402242513,2.5341572072913636,0.03668092836546011,0.008090805048850402,0.03756263611743083,0.03604302397060238,95.95445819596435,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,10,4,70,2.516976098867811,2.5016216418186352,2.5230698986863542,2.533053456520565,0.031431814701929905,0.009983557834210899,0.03297924199379802,0.03104563300351045,94.13689074281572,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,10,5,20,2.5259666267419867,2.495405965959535,2.5246530903804483,2.5376028546259786,0.042196888666443666,0.012949764245530293,0.044139254718935345,0.031586284903691496,71.56053065422797,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,10,5,40,2.5259663708249636,2.499034342486842,2.5238911285455607,2.5347886506167137,0.03575430812987168,0.01089752207115291,0.037378155881973,0.02695829700846388,72.12313280941054,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,10,5,70,2.5259667415022204,2.5034223434841327,2.5223480058574834,2.531993204503286,0.02857086101915307,0.009645198645802378,0.03015499886076517,0.02129163471793286,70.60731395229969,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,10,6,20,2.5316554539540483,2.495625236505724,2.5229792280905423,2.5390515873712114,0.04342635086548752,0.01607235928066908,0.04630516906717152,0.019493946439199838,42.09885598500115,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,10,6,40,2.5316559849356386,2.498696888498804,2.522347383369954,2.536657200016048,0.037960311517243994,0.014309816646094209,0.040567919627841925,0.015385608888028165,37.92555553543584,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,10,6,70,2.53165544937214,2.5021007999113465,2.522206052804773,2.533440502337538,0.03133970242619144,0.011234449532764756,0.03329248870941414,0.008548564791486557,25.67715758981176,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,1,20,2.489762869160641,2.4880339046576987,2.5287380678304565,2.5407721988033902,0.05273829414569153,0.01203413097293371,0.05409388114815948,0.018602568039478993,34.38941271107506,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,1,40,2.489763335534864,2.488703802674945,2.5301990211278182,2.5386607722458976,0.04995696957095275,0.008461751118079341,0.05066853106907102,0.014301433804965815,28.22547546418938,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,1,70,2.4897637652659643,2.4894792441395763,2.5273348172709835,2.540752638434923,0.05127339429534672,0.013417821163939525,0.0529999895033344,0.007370107755635596,13.905866443939424,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,2,20,2.4952400832041204,2.489826243755055,2.526122587071745,2.541618032885782,0.051791789130726684,0.015495445814036835,0.054060135611533666,0.029903517577727207,55.31528406182416,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,2,40,2.4952406188161107,2.4913554131601012,2.527368707059172,2.5388792211428943,0.0475238079827931,0.011510514083722168,0.04889789627025845,0.02526915220737932,51.67738110391669,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,2,70,2.4952403974669073,2.493073781264766,2.5255075663342663,2.5390444329983715,0.04597065173360537,0.01353686666410514,0.047922307748001824,0.01906258077701608,39.77809432145077,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,3,20,2.5030429378699477,2.4919432124565204,2.523130333185892,2.542515392901506,0.05057218044498546,0.019385059715613995,0.05416018810102204,0.036975654832259744,68.27091287661533,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,3,40,2.503042718053699,2.494396323404998,2.5238699884008176,2.5393738493199804,0.0449775259149825,0.015503860919162893,0.04757465229335543,0.03233906337813879,67.9754066907925,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,3,70,2.503043288227624,2.4972192389022827,2.522699006914226,2.537762390516157,0.04054315161387434,0.015063383601931157,0.04325104239581435,0.026301760266529965,60.8118528701064,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,3.5,20,2.507303783433957,2.4930123606174774,2.5215965060447916,2.542988912058354,0.04997655144087654,0.021392406013562404,0.05436258574582044,0.038117025794767424,70.11628544121999,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,3.5,40,2.5073045217684338,2.4959080344562268,2.522021095057529,2.5397253099942585,0.04381727553803172,0.017704214936729468,0.04725878608366605,0.033480387558787156,70.84478957947442,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,3.5,70,2.507304174383967,2.4993039261140018,2.52102939692182,2.537369242143082,0.038065316029080254,0.016339845221262195,0.04142413337957186,0.027354602654866,66.0354253019951,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,4,20,2.5115007385539343,2.4940072760484773,2.5201129751938467,2.5434838509129114,0.04947657486443413,0.02337087571906471,0.054718637521341144,0.0376461968632576,68.79958743229851,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,4,40,2.511499952002154,2.4972949129181057,2.5202247851590407,2.540145132736766,0.04285021981866022,0.019920347577725206,0.04725422294488487,0.03301151080973725,69.85938769586866,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,4,70,2.5114995651927945,2.5012112835305973,2.519355204617947,2.5371526890504574,0.03594140551986014,0.01779748443251039,0.04010654663354204,0.02671066155469663,66.59925572439558,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,5,20,2.5188134665687145,2.4954854182513424,2.5176072062292625,2.544515422940811,0.0490300046894685,0.026908216711548416,0.055928467585344734,0.03293337147850446,58.88480929367388,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,5,40,2.518813285116436,2.4991553096140757,2.517326263617112,2.5411893532891003,0.04203404367502461,0.02386308967198847,0.048335368793123314,0.028467126732422826,58.895023340491925,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,5,70,2.5188130519630985,2.503432795211823,2.517098247813222,2.5372018185140885,0.03376902330226539,0.02010357070086677,0.039300133456690596,0.021646641459096148,55.08032557434216,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,6,20,2.523443407845665,2.495757172740702,2.516242526273735,2.5455985734604356,0.04984140071973364,0.029356047186700707,0.05784412443915859,0.027484391340343292,47.514577507784445,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,6,40,2.5234440996161362,2.498867273967107,2.51629857334302,2.5424901233791823,0.04362284941207539,0.026191550036162248,0.0508817283916869,0.02409528037367399,47.355467542668414,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,50,6,70,2.5234439504780766,2.5018929928597182,2.517957789252675,2.5378676300637446,0.03597463720402638,0.01990984081106939,0.04111661808908222,0.017858950575780786,43.4348723357744,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,1,20,2.4894240832113708,2.488281153875246,2.524199923646008,2.5450390598825776,0.05675790600733155,0.020839136236569633,0.06046262889937381,0.014132960574742911,23.374704064330356,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,1,40,2.489422950448561,2.4888823603585744,2.526210588795331,2.542454968095518,0.053572607736943834,0.016244379300187184,0.05598128400264506,0.00993253872895798,17.742606133308193,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,1,70,2.4894245892979447,2.4893740393356083,2.529420170503033,2.538779734704176,0.04940569536856776,0.009359564201143034,0.050284432748983414,0.0031169163422780453,6.1985711519059725,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,2,20,2.493957645042577,2.4901441774335544,2.522528543861301,2.5448740661008977,0.054729888667343296,0.022345522239596516,0.059115844557107486,0.021814421029660278,36.9011407907519,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,2,40,2.493957231814138,2.4916039298712223,2.5238072695937768,2.54217610057693,0.05057217070570763,0.018368830983153117,0.05380481764279923,0.017189131657265044,31.94719805832385,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,2,70,2.4939574779622,2.4928934706384926,2.5259852742316204,2.5387463261808265,0.04585285554233387,0.01276105194920607,0.04759547045924091,0.01168921158406383,24.559504237013606,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,3,20,2.500419784851193,2.4923106944948086,2.520417806060715,2.544844544308584,0.05253384981377529,0.024426738247868673,0.057935057760273176,0.026605964337594965,45.9237728694197,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,3,40,2.50041906451635,2.4947353749539016,2.520842739482757,2.5420463911393982,0.0473110161854966,0.021203651656641398,0.05184522250005792,0.022055973841745707,42.54196004602173,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,3,70,2.5004196972361417,2.4970293431187836,2.5219062455468078,2.538737005390511,0.0417076622717274,0.01683075984370319,0.04497558859079984,0.017078100673813386,37.97193368428059,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,3.5,20,2.5039493820112866,2.4933874619456713,2.5193203174652563,2.544876510930491,0.051489048984819874,0.025556193465234855,0.057482529431068824,0.026965988976063338,46.91162557207938,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,3.5,40,2.5039501249126004,2.4962905987797566,2.519312168411577,2.5420369029334458,0.04574630415368919,0.02272473452186885,0.051079721052598344,0.022422941402672338,43.897932370426915,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,3.5,70,2.5039494920634677,2.4991567568981132,2.51979508303991,2.538739958267174,0.039583201369060905,0.01894487522726429,0.04388323287999914,0.017474274081096423,39.81993334192284,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,4,20,2.5074266092768536,2.494370862092824,2.5182853172727016,2.5449372039707345,0.050566341877910315,0.02665188669803298,0.057160108427805605,0.02587246991408624,45.26315751616129,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,4,40,2.5074275991117645,2.497697919777228,2.5178966867921364,2.54205696152201,0.04435904174478189,0.0241602747298737,0.05051181504893955,0.021310244044579246,42.188632548508345,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,4,70,2.5074272646507323,2.5011492901162193,2.5178134731852353,2.5387437032473423,0.037594413131122995,0.020930230062107036,0.043028065598238116,0.016267363884201667,37.80640300238775,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,5,20,2.5134907995894435,2.4957213076446125,2.5167562054107346,2.545125793110674,0.049404485466061576,0.02836958769993947,0.056970489645349245,0.01993930865217885,34.99936331301408,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,5,40,2.513491151549498,2.499407954041553,2.516071659616351,2.542183148236178,0.042775194194625055,0.02611148861982704,0.050115138195272316,0.015301305075857596,30.53230146994001,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,5,70,2.5134897189505923,2.5034619481894476,2.515490694768696,2.5387669150094045,0.035304966819956984,0.023276220240708412,0.0422873871367365,0.009507792620101091,22.483755237365674,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,6,20,2.5173314577691825,2.495772177143658,2.5164670644783818,2.5453618681607293,0.049589691017071225,0.028894803682347536,0.05739379003873154,0.012681179682991095,22.09503793778621,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,6,40,2.517331366527586,2.4987193062122555,2.5165432390954847,2.542393429788338,0.04367412357608247,0.025850190692853214,0.05075097466055009,0.009162587749632977,18.05401336805314,2.4119385087480647
asymmetric_medium,非対称・中RG差,2.5,0.045,0.015,90,6,70,2.517331414726301,2.5015915807083897,2.5173251711573883,2.538792140597613,0.03720055988922333,0.021466969440224748,0.042950115634526935,0.004042425607316694,9.41190855390166,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,1,20,2.4704503635032538,2.4678018446246752,2.510279079991611,2.5288446265619107,0.061042781937235446,0.01856554657029985,0.06380361076060548,0.023309741415008762,36.53357723353329,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,1,40,2.4704511115803833,2.4687098634786713,2.5073658324885413,2.5308477463188908,0.06213788284021948,0.023481913830349477,0.06642677743952961,0.018623978581686802,28.036853960950907,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,1,70,2.4704502259683894,2.4697626392867167,2.5036848972582177,2.533463353871025,0.06370071458430848,0.029778456612807425,0.07031740550384653,0.012624475166027724,17.953556556259937,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,2,20,2.4786794624806427,2.4696962165411382,2.510072932602377,2.5271994216778246,0.057503205136686386,0.01712648907544745,0.05999946023959929,0.04124332266387416,68.73948948736344,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,2,40,2.4786794298454575,2.471545356830733,2.507448208773142,2.527997110975638,0.05645175414490522,0.020548902202496055,0.06007543531065397,0.036705303258914426,61.098688788701935,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,2,70,2.4786797198757,2.473684601276479,2.5035789771106396,2.5297389481369508,0.05605434686047195,0.02615997102631118,0.06185817557972059,0.031737844677316364,51.30743734336905,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,3,20,2.4903893015120553,2.471843997114956,2.5092979328182317,2.5258687553775987,0.054024758262642525,0.016570822559367038,0.05650899632475336,0.05121017101429976,90.62304118798782,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,3,40,2.4903879244138656,2.4746194983687118,2.507175510648916,2.5252586814593565,0.050639183090644746,0.018083170810440308,0.0537710696438838,0.04672698641110847,86.89986403575931,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,3,70,2.490388110658399,2.4779351978180992,2.503346042868177,2.5258063723795687,0.0478711745614695,0.022460329511391652,0.05287831082452403,0.0418974400881685,79.23369607475662,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,3.5,20,2.4967730301361555,2.4728899239566626,2.508639109095929,2.525499488917911,0.052609564961248356,0.016860379821982185,0.05524525982519509,0.05215468861235536,94.40572598876574,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,3.5,40,2.496773473111208,2.4760546124067244,2.506796258917945,2.524228258228938,0.04817364582221373,0.017431999310993262,0.051230603664045964,0.04766512924178045,93.04034274972287,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,3.5,70,2.496773380521607,2.4799042442925314,2.5031558616139886,2.524061777777643,0.04415753348511142,0.020905916163654226,0.04885637209341762,0.04277901473518837,87.56076823181054,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,4,20,2.503056283667787,2.473830330975035,2.507836657697495,2.5253753941932486,0.05154506321821373,0.01753873649575377,0.05444722968193271,0.05032184994103792,92.42315951611452,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,4,40,2.5030573278992705,2.477296239116036,2.5062268791161686,2.5235752483194736,0.04627900920343775,0.01734836920330496,0.04942380607425996,0.04579912394708747,92.66612101519183,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,4,70,2.50305638734023,2.4815646823982074,2.5029134722484248,2.5226698396431666,0.04110515724495922,0.019756367394741847,0.04560644696497242,0.04077766630681103,89.41206566284349,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,5,20,2.513995072342023,2.4751594720946453,2.506020784646104,2.52587563043245,0.05071615833780463,0.019854845786345887,0.05446414983954901,0.039375022900205905,72.2953043721502,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,5,40,2.513994815206333,2.478813547063709,2.5046735612165274,2.523627588191655,0.044814041127945625,0.01895402697512738,0.04865751145292018,0.03472430582443698,71.3647385317586,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,5,70,2.513995187648741,2.4832452903970337,2.5024053731514897,2.521519885421068,0.03827459502403441,0.019114512269578388,0.042782113126372125,0.02904806548543979,67.89768752103488,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,6,20,2.5209122242179594,2.4753915987527217,2.5044712829375024,2.5271846730758383,0.05179307432311653,0.022713390138335843,0.05655458106480963,0.02420547131840684,42.8001956033733,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,6,40,2.520912757462404,2.478527710447696,2.503274405472211,2.52529596861467,0.046768258166974164,0.022021563142458955,0.05169351231257219,0.019929148436168467,38.55251373840499,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,10,6,70,2.520912219616525,2.482045695501464,2.5022233078042664,2.5228813139346813,0.04083561843321748,0.020658006130414908,0.045763532972308764,0.012968906357364652,28.33895356202516,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,1,20,2.469686877688699,2.467732841729767,2.508916299494649,2.5302639769167397,0.06253113518697262,0.02134767742209087,0.06607470165720836,0.02160759437336489,32.70176607904158,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,1,40,2.4696873478540597,2.468396926195098,2.5100270352982936,2.5285139892035455,0.060117063008447325,0.0184869539052519,0.06289537923771932,0.01725006033706941,27.426594045758275,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,1,70,2.469687781078426,2.469227252110042,2.5073723330127407,2.5303364979101133,0.06110924580007149,0.02296416489737263,0.06528164207254039,0.010277907423572425,15.743947451799242,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,2,20,2.4757969645313977,2.469533039134273,2.5063160816849734,2.5310844351143076,0.06155139598003467,0.024768353429334145,0.06634791389856531,0.03537153808136038,53.312208331730595,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,2,40,2.4757975043496967,2.4710655427850523,2.5073084047894723,2.5286046742143133,0.05753913142926104,0.021296269424841086,0.06135375079853877,0.030720949494436753,50.07183602403069,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,2,70,2.4757972812621776,2.4728719910256682,2.5053195280401632,2.5288100035142134,0.05593801248854513,0.023490475474050143,0.0606701217994952,0.024278614047506638,40.01741438354694,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,3,20,2.4844986138690457,2.4716660408897315,2.5033148880140534,2.5319722758202516,0.06030623493052012,0.028657387806198198,0.06676891378006626,0.04417285333773553,66.15781332498366,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,3,40,2.4844983924120863,2.474126402197549,2.5039328460351538,2.5289565057436127,0.05483010354606366,0.02502365970845899,0.06027042226562559,0.03951276966567801,65.55913859626892,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,3,70,2.4844989668417945,2.477048228911338,2.5024764452164656,2.527537486646382,0.0504892577350442,0.025061041429916386,0.05636684259551627,0.03314661971393037,58.805173729150894,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,3.5,20,2.4892488013006635,2.4727465045890895,2.5017609818670636,2.532453112351992,0.059706607762902486,0.03069213048492836,0.06713334405686161,0.04595266458515098,68.44983700831185,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,3.5,40,2.489249544990415,2.475650459757626,2.502119046374721,2.5292601538286275,0.05360969407100136,0.02714110745390652,0.06008859302905051,0.04130271310240592,68.73636246140371,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,3.5,70,2.4892491950863054,2.4791348064179757,2.5008535672029044,2.527097926375783,0.04796311995780744,0.026244359172878706,0.05467382613721202,0.03484033344380433,63.72397160639056,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,4,20,2.493926717355322,2.473755426289755,2.5002456692574033,2.5329641452476648,0.05920871895790958,0.03271847599026145,0.06764740255000214,0.04600635296990986,68.00904578103186,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,4,40,2.493925925260924,2.477054310324354,2.500329565719913,2.5296553180115313,0.05260100768717724,0.02932575229161838,0.06022346517077741,0.04138046005457605,68.71152288768555,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,4,70,2.493925535725822,2.481035592658664,2.4992405568107587,2.5268282891554286,0.04579269649676476,0.027587732344669824,0.05346077092940162,0.034765864502310916,65.03060823462772,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,5,20,2.5020754594334784,2.47527003787106,2.4976403251259196,2.5340546910711463,0.05878465320008619,0.036414365945226734,0.06914941430733375,0.04218011550988008,60.99851449559798,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,5,40,2.5020752767673478,2.478977114443284,2.497349287114947,2.5307155092625977,0.05173839481931353,0.033366222147650504,0.061564326349644496,0.03780478628537502,61.40696816963275,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,5,70,2.502075042054296,2.483258556413605,2.497038926794504,2.526821290376505,0.04356273396289989,0.029782363582000926,0.052770265972921594,0.030864899683053545,58.48918726104486,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,6,20,2.5072332262270725,2.4755784979052877,2.496149590117281,2.535222004925006,0.0596435070197181,0.03907241480772461,0.07130218459849641,0.03748156841821894,52.56720902631269,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,6,40,2.5072339224700926,2.4787728138486362,2.4961540719979944,2.5320944399915466,0.05332162614291036,0.03594036799355216,0.06430323371368075,0.03410760210671447,53.04181475317928,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,50,6,70,2.5072337723678015,2.481788884202193,2.497785958124275,2.5275266965598053,0.045737812357612206,0.02974073843553038,0.05455693358273335,0.02775227798633849,50.86847108856164,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,90,1,20,2.469120631146715,2.4680875800354256,2.5040867098928126,2.5346983044293547,0.06661072439392912,0.030611594536542164,0.07330796903716295,0.014161285214428715,19.317524957279545,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,90,1,40,2.4691194890692505,2.4686500638286244,2.5062768264270066,2.53198456065276,0.06333449682413539,0.02570773422575323,0.06835309859098107,0.009951833368017669,14.55944730109247,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,90,1,70,2.469121141394812,2.4690790545438968,2.5092601882729597,2.52860907501377,0.059530020469873435,0.019348886740810478,0.06259554900511906,0.003117631044059089,4.98059541550491,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,90,2,20,2.473655087938543,2.4699875033881047,2.5023049288717916,2.5346072562895112,0.06461975290140654,0.032302327417719656,0.07224370437374042,0.021784647202104233,30.15438838712519,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,90,2,40,2.4736546713185255,2.4714152665787377,2.5036869800099004,2.531849238455923,0.06043397187718513,0.02816225844602238,0.066673666148135,0.01712979213914417,25.691990749519217,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,90,2,70,2.473654919486852,2.4726219945881844,2.5057790276725607,2.52859925312603,0.05597725853784574,0.02282022545346951,0.06045011301197047,0.01157278809111197,19.144361382451507,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,90,3,20,2.480118384567763,2.4721890467560472,2.500142740814773,2.5345945905843847,0.06240554382833752,0.0344518497696118,0.07128381199864703,0.026554439738070267,37.25171114386289,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,90,3,40,2.480117658336504,2.4745995549865683,2.500603166917216,2.531786579332619,0.05718702434605083,0.031183412415403122,0.0651364795135946,0.02197312830200248,33.73398204214657,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,90,3,70,2.480118296235525,2.4767900102312503,2.5016627457482525,2.5285958281797694,0.05180581794851902,0.02693308243151682,0.05838864360967786,0.016947169286090705,29.024769609961837,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,90,3.5,20,2.4836485524757452,2.4732789421327666,2.499043246623861,2.534615622820137,0.061336680687370304,0.03557237619627607,0.07090544651854196,0.026912982518033084,37.956156881397355,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,90,3.5,40,2.4836493014493795,2.4761822907610034,2.4990376131315406,2.5317848089212576,0.05560251816025419,0.032747195789716965,0.06452920933849611,0.02233847554260152,34.61761855072829,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,90,3.5,70,2.48364866342747,2.478937541105464,2.499532398340033,2.528598162022049,0.04966062091658463,0.029065763682015966,0.05754125379446925,0.01734233108388817,30.13895238680927,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,90,4,20,2.487126302514033,2.4742693614569724,2.4980229686715383,2.5346547220911244,0.06038536063415201,0.03663175341958613,0.07062773631874347,0.025823852708533344,36.563330575951234,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,90,4,40,2.4871273004281247,2.4776131391015057,2.4976051285059953,2.5317985407065278,0.054185401605022054,0.034193412200532514,0.06407220290432546,0.021230165367371136,33.134751741051666,2.4119385087480647
asymmetric_high,非対称・高RG差,2.48,0.055,0.025,90,4,70,2.487126963237172,2.480953023729811,2.497530360198462,2.5285996358031038,0.04764661207329279,0.03106927560464179,0.05688145153439775,0.016138251335661515,28.371729096790503,2.4119385087480647
